6570
4
1
11
15
11
19
411
1
102
90
242
20
12
69
10
2
20
7
7
60
253
1
177
2
2
176
3
24
2
3
1371
2
8
1
13
7
4
287
11003
264
2
132
1
2
6
4
1
2
10
14
144
9
1
13
9
140
9
13
1
2
4
19
18
10
11
7
15
43
106
3
10
6
11
14
8
7
417
616
39
7
165
182
84
3
4
17
49
7
9
6
1
1
1
12
2
1227
4
3
5
2
1
164
47
25
18
5
7
4
2
2
9
12
9
4
10
32
4
263
5
20
39
26
1
6
6
333
63
7
6
1
3
17
44
24
4
30
9
26
4
1
5
4
7
15
2
4
3
11
4
3
8
14
1
57
4
12
34
11
2
9
58
74
10
13
1
26
46
17
5
6
1
6
14
61
1
215
13
12
20
1
5
5
13
6
1328
4
4
34
118
5
4
12
5
7
484
4
2
11
11
29
4
7
60
4
9
2
641
2
14
2
30
510
29
5
13
2466
1
687
10
28
7
31
12
14
9
16
9
54
6
4
25
4
9
10
93
25
1
1
2
125
7
9
237
8
27
50
3
4
12
4
2946
6
10
7
7
7
276
20
5
2
19
5
8
21
11
2
8
13
65
14
29
22
1
4
6
5
2
8
6
6
2
4
6
4
6
52
5
5
16
9
10
2
6
10
88
2
9
7
141
14
948
54
28
8
56
14
5
4
10
74
14
15
6
9
89
16
6
24
10
12
12
1
11
6
4831
5
3
6
3
1474
6
10
36
2
5
5
18
3
30
40
10
37
6
1
8
90
8
3
7
6
1
1
2
2
3
1
9
201
6
37651
4
4
59
21
6
50
3
1
27
3
13
43
11
5
2
4
39
5
2
40
1
6
2
5
70
7
1
1
10
88
1
77
86
31
14
2
32
2
2
13
9
1
1
1
20
9
17
13
1
2
7
2
46
17
14
1
3
19
10
26
105
4
3
1
89
8
15
229
3
4
14
2
336
10
634
36
75
24
15
7
275
5
8
78
18
12
97164
1
4
6
234
9
259
19
40
13
5
47
1
5
4
11
1
49
5
20
385
24
145
4
15
10
8
2
20
6
7
16
11
10
38
9
13
5
6
7
31
5
10
6
9
10
29
100
1
5
2
6
2
6
7
6
7
15
5
3
28
5
48
2
19
177
6
20
13
4
5
1
4
4
25
67
7
22
39
15
133
18
14
10
7
8
24
5
259
8
5
4
150
1
344
7
4
5
154
62
9
67
262
26
6
32
235
1
24
22
80
5
6
58
7
11
5
8
48
12
71
4
20
14
43
1125
20
12
1
11
22
1
22
5
35
14
6
14
100
3
2
16
90
15
2
16
113
17
1
74
9
4
3
65
356
23
2
9
17
10
4
2
7
6
8
10
1
1
8
5
12
220
2
346
117
2
61
10
11
14
28
4
12
9
5
8
14
13
7
2
11
25
12
34
79
1
3
6
4
1
3
19
8
1
75
29
229
21
170
12
11
2
400
7
15
10
7
8
7
2
9
21
1
96
34
6
51
2
2
1
15
1
20
17
2
4
6
5
4
44
1
4
39
8
7
891
5
3
170
20
2
6
16
1
11
1
32
489
37
140
7
3
2
686
2
4
7
16
19
2
3
24
1
2
74
86
22
1
161
27
20
5
11
20
16
13
23
23
10
1
70
137
454
3
15
1805
1
68
4
11
23
3
16
3
14
18
95
10
11
12
1
6
5
16
40
27
8
9
8
4
9
15
5
35
5
3
16
21
3
14
5
9
5
18516
3
10
62
6
11
2
922
442
8
6
10
63
21
6
28
17
10
1
3
88
24
6
15
8
3
1
17
201
33
6
17
5
12
9
87
4
4
5
11
6
1959
73
133
6
11
50
23
2
7
3
10
7
4
13
3
32
49
6
13
20
19
28
2
1
3
8
5
19
34
9
5
3
29
10
2
112
2
10
3
152
27
6
12
20
6
3
17
561
6
2
8
8
1
14
16
3
28
10
4
14
364
5
32
2
5
19
4
1
7
8
1
32
1
2
6
1
24
12
308
23
18
20
3
19
284
6
130
9
3
5
1037
8
970
6
67
30
236
5
1
3
50
22
14
6
8
4
4
56
49
9
11
3
19
10
9
3
4
23
7
22
11
4
1021
1
3
1
19
37
3
8
4
34
2
1
19
2
11
44
35
1
937
6
59
193
5
20
7
23
61
10
123
1
9
99
4
6
8
16
8
3
103
772
4
10
6
4
10
1
449
4
11
41
28
6
29
135
24
5
312
312
364
5
1
304
1
2
41
77
11
5
5
14
12
5
1
246
12
70
1
13
10
5
2
27
15
6
11
10
159
1
37
59
7
9
4
9
4
2
2
1
10
12
49
6
34
25
11
2
17
11
12
18
9
2
4
149
10
7
6
1
26
6
26
8
7
43
6
2
9
1
16
4
3
6
959
9
10
5
28
14
75
92
4
7
15
2
4
8
374
1
5
27
6
10
3
9
9
11
4
12
12
19
10
9
91
233
3
64
2
12
10
3138
7
9
81
2
9
24
13
14
7
34
13
53
5
15
98
1
13
2
36
10
9
20
8
5
2
54
1
1157
2
18
10
32
160
4
9
8
21
7
34
6
8
18
9
5
4
7
14
28
29
8
5
24
8
14
5
7
4
35
7
6
99
4
7
37
6
7
8
5
21
63
26
279
7
55
1
9
2
41
45
19
7
8
9
10
1
6
27
1
275
11
9
5
14
2
16
13
2
4
67
